tender_id,category,customer,customer_bin,trade_method,publish_date,end_date,window_days,n_bidders,winner_supplier,winner_bin,amount_tg,status,is_captured_ground_truth
404672,Охранные услуги,Заказчик_0187,313404440226,Из одного источника по несостоявшимся закупкам,2025-01-22,2025-02-04,13,3,Поставщик_0736,946616957932,2048747.71,Завершен,False
404673,Канцелярские товары,Заказчик_0010,757503098830,Электронный аукцион,2024-04-13,2024-04-15,2,1,Поставщик_0185,771865953750,424026.85,Итоги подведены,True
404674,Медицинское оборудование,Заказчик_0027,073988827188,Электронный аукцион,2024-12-06,2024-12-20,14,1,Поставщик_0601,810431206859,7851791.55,Завершен,False
404675,Транспортные услуги,Заказчик_0051,545473722111,Из одного источника по несостоявшимся закупкам,2023-01-24,2023-02-04,11,1,Поставщик_0112,415797697143,1104786.62,Завершен,False
404676,Охранные услуги,Заказчик_0061,915640336836,Из одного источника,2025-03-08,2025-03-15,7,4,Поставщик_0158,941076970110,2103333.95,Опубликован,False
404677,Канцелярские товары,Заказчик_0021,049902298831,Запрос ценовых предложений,2024-10-04,2024-10-15,11,5,Поставщик_0454,962676334080,323634.28,Завершен,False
404678,Стройматериалы,Заказчик_0045,891036937066,Электронный аукцион,2024-03-28,2024-04-09,12,1,Поставщик_0421,371932869998,3122354.55,Завершен,False
404679,Продукты питания,Заказчик_0044,011652671671,Открытый конкурс,2023-05-02,2023-05-11,9,1,Поставщик_0411,650003801943,540463.07,Опубликован,False
404680,Ремонт зданий,Заказчик_0091,800785553136,Электронный аукцион,2023-06-19,2023-07-02,13,4,Поставщик_0022,800446377177,5214439.25,Завершен,False
404681,Медицинское оборудование,Заказчик_0064,196215509941,Электронный аукцион,2023-10-15,2023-11-02,18,4,Поставщик_0339,867347268714,7434321.2,Завершен,False
404682,Ремонт зданий,Заказчик_0116,028575123047,Из одного источника,2024-03-25,2024-04-08,14,9,Поставщик_0055,220760359558,5393852.06,Завершен,False
404683,Ремонт зданий,Заказчик_0161,030990904779,Из одного источника по несостоявшимся закупкам,2023-12-24,2023-12-28,4,4,Поставщик_0765,367270143405,5355139.18,Опубликован,False
404684,Охранные услуги,Заказчик_0185,103321145403,Электронный аукцион,2024-11-23,2024-12-15,22,3,Поставщик_0007,228960979981,1711755.72,Опубликован,False
404685,Транспортные услуги,Заказчик_0191,742687446267,Из одного источника по несостоявшимся закупкам,2024-08-11,2024-08-28,17,2,Поставщик_0701,088379595948,1147484.6,Итоги подведены,False
404686,Клининг,Заказчик_0124,308392990638,Открытый конкурс,2024-02-09,2024-02-22,13,6,Поставщик_0592,415569372220,668578.8,Опубликован,False
404687,Охранные услуги,Заказчик_0019,190156218256,Из одного источника по несостоявшимся закупкам,2024-11-08,2024-11-24,16,2,Поставщик_0182,527929437955,2151036.98,Опубликован,False
404688,Клининг,Заказчик_0023,152672624980,Из одного источника по несостоявшимся закупкам,2023-05-02,2023-05-22,20,8,Поставщик_0464,487067317933,613411.1,Итоги подведены,False
404689,Мебель,Заказчик_0051,545473722111,Из одного источника по несостоявшимся закупкам,2025-02-22,2025-03-11,17,3,Поставщик_0246,128011514827,871982.75,Завершен,False
404690,Канцелярские товары,Заказчик_0147,252922273397,Из одного источника по несостоявшимся закупкам,2023-12-01,2023-12-14,13,2,Поставщик_0778,818114369237,315087.03,Завершен,False
404691,Канцелярские товары,Заказчик_0004,633229661713,Запрос ценовых предложений,2023-02-14,2023-03-04,18,3,Поставщик_0379,687413037719,318149.55,Завершен,False
404692,IT-услуги,Заказчик_0187,313404440226,Запрос ценовых предложений,2024-01-14,2024-01-25,11,2,Поставщик_0327,343802486264,4535953.41,Отменен,False
404693,Ремонт зданий,Заказчик_0084,846650721507,Электронный аукцион,2023-06-07,2023-06-08,1,2,Поставщик_0057,866171998149,5238990.68,Итоги подведены,False
404694,Мебель,Заказчик_0075,929625670649,Открытый конкурс,2024-08-14,2024-08-31,17,3,Поставщик_0110,399352983840,906376.94,Итоги подведены,False
404695,Канцелярские товары,Заказчик_0008,959807652614,Открытый конкурс,2024-03-01,2024-03-17,16,5,Поставщик_0180,741634681143,290261.35,Завершен,False
404696,IT-услуги,Заказчик_0105,101837512445,Запрос ценовых предложений,2024-09-13,2024-09-23,10,6,Поставщик_0342,461718724186,5191583.99,Завершен,False
404697,Транспортные услуги,Заказчик_0189,913923992645,Открытый конкурс,2024-01-21,2024-01-27,6,5,Поставщик_0025,157250824319,1094516.93,Завершен,False
404698,Продукты питания,Заказчик_0077,634570271159,Открытый конкурс,2023-05-28,2023-06-08,11,4,Поставщик_0793,809281791467,454890.84,Завершен,False
404699,Стройматериалы,Заказчик_0082,679471404490,Запрос ценовых предложений,2024-03-12,2024-03-14,2,1,Поставщик_0557,404694079971,2857522.23,Завершен,False
404700,Транспортные услуги,Заказчик_0025,958511387882,Открытый конкурс,2024-03-23,2024-03-31,8,3,Поставщик_0226,538312341120,1075946.03,Завершен,False
404701,Ремонт зданий,Заказчик_0198,615372780181,Электронный аукцион,2024-07-07,2024-07-17,10,4,Поставщик_0253,967181685986,5127453.8,Завершен,False
404702,Ремонт зданий,Заказчик_0051,545473722111,Из одного источника по несостоявшимся закупкам,2023-06-06,2023-06-13,7,2,Поставщик_0006,761122032537,6105629.67,Завершен,False
404703,Транспортные услуги,Заказчик_0179,703500144758,Электронный аукцион,2024-10-07,2024-10-27,20,4,Поставщик_0476,706897663773,1161006.89,Итоги подведены,False
404704,Продукты питания,Заказчик_0000,602276804025,Запрос ценовых предложений,2025-03-11,2025-03-24,13,5,Поставщик_0553,597003912301,470420.56,Итоги подведены,False
404705,Стройматериалы,Заказчик_0103,043205340808,Из одного источника по несостоявшимся закупкам,2025-03-06,2025-03-12,6,2,Поставщик_0269,037527621769,2812159.55,Завершен,False
